%frameid,time(us),x(mm),y(mm),z(mm) 
3503196,1981476429,16.4014,-11.46,144.386
3503197,1981486099,15.4034,-7.05187,137.118
3503198,1981495676,13.88,-3.15593,131.149
3503199,1981505310,11.8874,-0.746789,126.223
3503200,1981514937,9.58094,0.572733,122.531
3503201,1981524573,7.04874,1.14857,120.462
3503202,1981534190,4.23838,1.00495,119.762
3503203,1981543820,1.14522,0.353159,120.136
3503204,1981553521,-2.35823,-1.10255,121.789
3503205,1981563066,-5.72112,-2.85447,123.831
3503206,1981572668,-9.06001,-5.14012,126.67
3503207,1981582272,-12.3628,-7.51521,130.03
3503208,1981591925,-15.5908,-9.99201,133.81
3503209,1981601562,-18.6749,-12.2936,137.749
3503210,1981611175,-21.6369,-14.252,142.01
3503211,1981620808,-24.5846,-16.3137,146.099
3503212,1981630560,-27.2766,-18.3482,150.132
3503213,1981640165,-29.6276,-20.401,153.8
3503214,1981649744,-31.6753,-21.9208,157.35
3503215,1981659375,-33.5963,-23.2712,160.684
3503216,1981669063,-35.3118,-24.2565,163.694
3503217,1981678621,-36.6082,-24.874,165.97
3503218,1981688297,-37.759,-25.0467,167.963
3503219,1981697878,-38.82,-24.803,169.785
3503220,1981707521,-39.4245,-24.5872,171.089
3503221,1981717140,-39.7734,-24.3201,172.032
3503222,1981726824,-39.9701,-23.9382,172.633
3503223,1981736469,-40.0361,-23.4515,173.012
3503224,1981746040,-39.8965,-22.5459,173.163
3503225,1981755697,-39.3979,-21.3714,172.841
3503226,1981765344,-38.692,-19.7913,172.14
3503227,1981774989,-37.5195,-17.8283,170.97
3503228,1981784549,-35.8855,-15.7767,169.022
3503229,1981794157,-34.0653,-14.0626,166.779
3503230,1981803856,-31.9944,-12.6423,164.476
3503231,1981813491,-29.5277,-11.4052,162.03
3503232,1981823007,-26.5612,-10.7265,159.542
3503233,1981832738,-23.4342,-10.6411,157.083
3503234,1981842364,-20.212,-10.612,154.965
3503235,1981851995,-17.223,-10.3568,153.005
3503236,1981861614,-14.1887,-10.1364,151.498
3503237,1981871233,-10.9761,-10.039,150.273
3503238,1981880834,-7.57734,-10.3668,149.313
3503239,1981890497,-4.38063,-10.7314,148.764
3503240,1981900147,-1.34904,-11.1844,148.842
3503241,1981909709,1.71294,-11.5864,149.403
3503242,1981919345,5.09376,-12.2291,150.653
3503243,1981928972,8.35642,-12.9293,152.55
3503244,1981938677,11.2012,-13.5817,154.885
3503245,1981948289,14.0921,-14.3834,157.721
3503246,1981957893,16.9443,-15.8326,160.89
3503247,1981967539,19.6581,-17.5895,164.701
3503248,1981977137,22.3123,-19.307,168.922
3503249,1981986774,24.6455,-21.3882,173.395
3503250,1981996428,26.929,-23.3358,178.01
3503251,1982005955,29.0696,-25.5161,182.919
3503252,1982015696,31.0647,-28.2103,188.312
3503253,1982025244,32.7391,-31.0754,193.646
3503254,1982034882,34.4366,-34.4237,199.332
3503255,1982044582,35.5512,-38.1436,205.341
3503256,1982054139,36.6382,-41.9671,211.43
3503257,1982063780,37.5605,-45.9609,217.361
3503258,1982073485,38.26,-49.9568,223.995
3503259,1982083089,38.6609,-54.0896,230.475
3503260,1982111957,37.8955,-66.8243,255.56
3503261,1982121583,37.7834,-71.2692,260.586
3503262,1982131217,37.5815,-76.7733,266.505
3503263,1982140827,37.5405,-82.8546,271.826
3503264,1982150465,37.4067,-89.369,278.157
3503265,1982160054,36.7728,-94.9502,284.509
3503266,1982169667,36.3616,-100.429,291.045
3503267,1982179383,35.6732,-105.75,296.861
3503268,1982188973,35.2242,-110.555,303.201
3503269,1982198638,34.7344,-115.176,309.205
3503270,1982208230,34.3994,-119.853,314.564
3503271,1982217812,34.121,-124.478,319.322
3503272,1982227469,33.8662,-127.918,323.535
3503273,1982237125,33.4796,-131.592,327.437
3503274,1982246772,33.7072,-135.656,330.824
3503275,1982256308,33.4092,-138.824,333.293
3503276,1982266061,33.3199,-142.523,335.122
3503277,1982275669,33.2079,-144.982,336.078
3503278,1982285314,33.1227,-147.535,336.499
3503279,1982294861,32.9652,-149.25,336.519
3503280,1982304484,32.2106,-150.384,336.511
3503281,1982314164,31.8611,-151.046,336.284
3503282,1982323822,31.4532,-151.365,335.008
3503283,1982333466,30.9186,-151.345,333.426
3503284,1982342993,29.897,-150.455,330.412
3503285,1982352693,29.0538,-149.069,327.212
3503286,1982362319,28.1702,-147.158,323.22
3503287,1982371935,25.9263,-143.244,320.05
3503288,1982381532,25.2504,-139.497,314.935
3503289,1982391172,24.5962,-135.499,309.234
3503290,1982400842,23.3517,-130.752,303.394
3503291,1982410466,21.8562,-125.048,298.233
3503292,1982420039,20.6643,-118.567,292.76
3503293,1982429667,19.4771,-112.021,286.27
3503294,1982439290,18.0565,-104.651,280.025
3503295,1982448988,16.7326,-96.8709,274.029
3503296,1982458546,15.9799,-88.7731,267.062
3503297,1982468171,15.0423,-80.0148,260.82
3503298,1982477869,14.7217,-72.2037,254.345
3503299,1982487512,13.9377,-63.8051,248.438
3503300,1982497085,13.3202,-55.4958,242.239
3503301,1982506752,13.1046,-47.7393,235.869
3503302,1982516352,12.8671,-40.4303,229.643
3503303,1982525895,12.3144,-32.3395,223.933
3503304,1982535589,11.821,-25.0656,217.863
3503305,1982545268,11.6834,-18.3037,212.277
3503306,1982554891,11.4478,-12.4842,206.997
3503307,1982564524,11.1938,-7.18256,202.194
3503308,1982574132,10.9158,-2.08719,197.855
3503309,1982583715,10.2354,2.14647,193.952
3503310,1982593311,9.49588,6.39542,190.765
3503311,1982603000,8.84105,10.0322,188.312
3503312,1982612679,7.92292,13.2521,186.11
3503313,1982622297,7.18565,16.39,185.16
3503314,1982631925,6.58616,18.5236,184.523
3503315,1982641582,5.92696,20.3438,184.219
3503316,1982651182,5.434,21.6704,184.359
3503317,1982660814,5.03357,22.5738,184.921
3503318,1982670430,4.545,23.3879,185.995
3503319,1982680075,4.19038,24.0439,187.666
3503320,1982689591,3.23193,24.3863,190.555
3503321,1982699336,2.55183,24.231,194.111
3503322,1982708973,1.85266,23.6999,197.947
3503323,1982718579,1.26115,22.4825,201.689
3503324,1982728222,0.682968,20.5963,205.407
3503325,1982737777,0.782521,18.1277,209.085
3503326,1982747424,0.463048,15.9715,212.832
3503327,1982757090,0.149091,13.9786,216.217
3503328,1982766741,0.368358,11.3009,219.082
3503329,1982776307,0.700348,8.75266,221.662
3503330,1982785916,1.11742,6.38514,223.655
3503331,1982795565,1.42554,3.54001,225.525
3503332,1982805233,1.98226,1.69412,226.564
3503333,1982814869,2.2079,0.483788,227.214
3503334,1982824478,2.48916,-0.52698,227.671
3503335,1982834059,2.90247,-2.14206,227.694
3503336,1982843685,3.3562,-3.51255,227.486
3503337,1982853305,4.10175,-5.25981,226.545
3503338,1982863016,4.90345,-7.25707,225.263
3503339,1982872620,5.39431,-8.50916,223.948
3503340,1982882226,5.92245,-9.78802,222.537
3503341,1982891888,6.68228,-11.4454,220.61
3503342,1982901543,7.24785,-12.5143,219.167
3503343,1982911108,7.986,-13.6794,217.595
3503344,1982920743,9.04667,-15.6037,215.83
3503345,1982930422,10.59,-17.9453,214.03
3503346,1982940059,11.8741,-19.9272,212.568
3503347,1982949672,13.2481,-22.7658,211.187
3503348,1982959327,14.796,-26.1509,210.162
3503349,1982968951,16.3265,-29.642,209.437
3503350,1982978560,17.6891,-32.6918,209.152
3503351,1982988193,19.2007,-36.3815,209.526
3503352,1982997762,20.681,-39.9788,210.455
3503353,1983007397,22.2501,-43.8813,211.828
3503354,1983017008,23.547,-47.6493,213.803
3503355,1983026732,25.1761,-51.9027,216.328
3503356,1983036365,26.6863,-56.4074,219.507
3503357,1983045909,28.2601,-60.9384,222.853
3503358,1983055540,29.6625,-65.5518,226.649
3503359,1983065144,31.0142,-69.6789,230.742
3503360,1983074793,32.4904,-74.4721,234.976
3503361,1983084412,33.8046,-79.266,239.775
3503362,1983094097,35.1022,-84.1746,244.601
3503363,1983103730,36.0235,-88.8555,249.829
3503364,1983113294,37.2339,-93.7353,255.166
3503365,1983122907,38.3015,-98.6246,260.712
3503366,1983132557,39.4015,-103.7,266.311
3503367,1983142204,40.2682,-108.165,272.017
3503368,1983151813,40.943,-112.894,277.845
3503369,1983161435,41.7716,-117.169,283.714
3503370,1983171090,42.4134,-121.398,289.282
3503371,1983180718,43.1801,-126.123,293.904
3503372,1983190372,43.3644,-129.896,298.528
3503373,1983200020,44.136,-134.272,303.07
3503374,1983209685,44.6956,-138.671,307.309
3503375,1983219207,44.9725,-141.911,311.129
3503376,1983228895,45.6844,-145.58,314.627
3503377,1983238494,46.2,-148.809,317.339
3503378,1983248174,46.8097,-152.107,319.974
3503379,1983257788,47.3609,-155.458,321.733
3503380,1983267409,47.8984,-157.772,323.346
3503381,1983277043,48.1295,-159.346,324.359
3503382,1983286593,48.7997,-161.293,325.174
3503383,1983296258,49.2594,-162.986,325.961
3503384,1983305886,49.4928,-163.822,326.156
3503385,1983334767,49.521,-163.989,324.499
3503386,1983344445,49.4879,-163.721,323.29
3503387,1983354065,49.629,-162.571,319.94
3503388,1983363725,49.8101,-160.898,315.991
3503389,1983373278,49.3466,-157.767,312.373
3503390,1983382959,48.5395,-154.53,308.537
3503391,1983392533,47.8563,-150.674,303.967
3503392,1983402161,47.0744,-145.883,298.817
3503393,1983411784,46.4172,-140.874,293.295
3503394,1983421465,45.3153,-134.646,287.585
3503395,1983431112,43.9097,-127.537,281.785
3503396,1983440679,42.794,-120.393,275.393
3503397,1983450311,41.2609,-112.577,269.145
3503398,1983459919,39.8728,-104.685,262.574
3503399,1983469609,38.0905,-96.5942,255.464
3503400,1983479267,36.7412,-88.1576,248.641
3503401,1983488900,35.4802,-79.7134,241.241
3503402,1983498459,34.2066,-71.5703,233.82
3503403,1983508119,33.0352,-63.82,226.192
3503404,1983517755,31.4855,-55.6763,218.936
3503405,1983527395,29.9472,-47.78,211.762
3503406,1983537022,28.1126,-40.4697,204.849
3503407,1983546613,27.1184,-33.6316,197.683
3503408,1983556208,25.6471,-26.2699,191.157
3503409,1983565921,24.4614,-20.6682,184.971
3503410,1983575486,23.4845,-15.8284,179.693
3503411,1983585157,22.1533,-10.549,174.894
3503412,1983594787,21.0362,-6.4588,170.787
3503413,1983604408,19.8781,-2.72151,167.412
3503414,1983614033,18.5275,0.552123,164.593
3503415,1983623678,17.2002,2.90941,162.72
3503416,1983633289,16.1785,4.64167,161.482
3503417,1983642928,15.0461,6.47804,160.96
3503418,1983652524,13.8864,7.82379,160.556
3503419,1983662130,12.7378,9.01827,161.075
3503420,1983671800,11.5142,10.0086,161.908
3503421,1983681449,10.2677,10.5949,163.072
3503422,1983691089,8.88714,10.9462,164.79
3503423,1983700718,7.14868,11.2624,166.463
3503424,1983710339,5.70753,11.1009,169.09
3503425,1983719958,4.18294,10.5511,171.716
3503426,1983729591,2.79035,9.77296,174.414
3503427,1983739208,1.56968,8.74276,177.125
3503428,1983748864,0.394328,7.69741,179.663
3503429,1983758484,-0.546638,6.70992,182.074
3503430,1983768129,-1.57086,5.71516,184.612
3503431,1983777722,-2.30347,4.4739,186.782
3503432,1983787310,-3.0124,2.95443,189.259
3503433,1983796997,-3.5455,1.72945,191.235
3503434,1983806609,-3.9708,0.473724,192.929
3503435,1983816251,-4.36237,-0.587231,194.335
3503436,1983825900,-4.62956,-1.42821,195.36
3503437,1983835446,-4.85491,-1.94754,196.122
3503438,1983845073,-4.93036,-2.28656,196.623
3503439,1983854787,-4.93042,-2.52763,196.876
3503440,1983864406,-4.81634,-2.91988,196.923
3503441,1983873992,-4.47345,-3.51817,196.722
3503442,1983883691,-4.05149,-4.08496,196.304
3503443,1983893331,-3.37128,-4.74428,195.291
3503444,1983902906,-2.55757,-5.46113,193.875
3503445,1983912522,-1.01282,-6.30712,192.024
3503446,1983922199,0.240183,-7.04124,189.982
3503447,1983931761,1.64431,-7.49453,188.098
3503448,1983941393,3.25769,-8.07294,185.959
3503449,1983951055,4.78913,-8.51119,184.075
3503450,1983960695,6.1665,-9.18133,182.329
3503451,1983970318,7.75855,-9.91653,180.56
3503452,1983979943,9.57767,-10.7331,178.866
3503453,1983989503,11.5261,-11.4276,176.416
3503454,1983999207,13.3602,-13.2095,175.503
3503455,1984008861,15.2638,-14.9656,174.825
3503456,1984018471,17.0167,-16.8568,174.48
3503457,1984028033,18.8676,-19.2886,174.397
3503458,1984037658,20.5985,-21.8689,175.109
3503459,1984047281,22.3895,-24.6593,176.388
3503460,1984056963,23.7318,-27.3478,178.191
3503461,1984066602,25.1218,-30.2936,180.404
3503462,1984076175,26.3135,-33.5227,182.974
3503463,1984085872,27.4744,-37.1772,186.111
3503464,1984095476,28.5114,-41.3919,189.721
3503465,1984105105,29.1956,-45.4114,193.967
3503466,1984114748,29.9753,-49.7908,198.585
3503467,1984124394,30.6985,-54.1905,203.605
3503468,1984134006,31.1336,-59.2204,208.934
3503469,1984143573,31.7398,-64.1195,214.759
3503470,1984153252,32.1087,-68.8288,220.699
3503471,1984162821,32.5819,-73.7627,226.833
3503472,1984172450,33.0735,-78.9844,233.063
3503473,1984182177,33.516,-84.8834,239.326
3503474,1984191684,33.8157,-90.3279,245.459
3503475,1984201367,34.035,-95.8761,252.095
3503476,1984211000,34.2785,-101.647,258.204
3503477,1984220615,34.7913,-107.858,264.022
3503478,1984230291,35.1724,-113.665,270.052
3503479,1984239873,35.5108,-119.851,276.201
3503480,1984249548,35.7535,-125.794,282.109
3503481,1984259194,36.0047,-131.336,288.021
3503482,1984268746,36.3482,-137.071,293.571
3503483,1984278374,37.009,-143.121,298.859
3503484,1984288022,37.5337,-149.595,303.356
3503485,1984297578,37.9556,-155.17,307.841
3503486,1984307269,37.925,-159.974,312.167
3503487,1984316860,37.8714,-165.089,316.275
3503488,1984326520,38.1318,-170.274,319.863
3503489,1984336211,38.4387,-175.069,323.882
3503490,1984345824,38.7628,-179.894,326.974
3503491,1984355458,39.218,-184.376,329.02
3503492,1984365102,39.4656,-188.492,330.841
3503493,1984374665,40.0919,-192.596,332.297
3503494,1984384345,40.6528,-195.957,333.548
3503495,1984393979,40.7936,-198.994,334.387
3503496,1984403587,40.7259,-201.392,334.702
3503497,1984413173,40.6677,-203.225,335.44
3503498,1984422769,41.0198,-205.897,335.945
3503499,1984432491,41.5647,-208.086,336.381
3503500,1984442078,41.9427,-209.53,336.695
3503501,1984451760,42.4461,-211.234,336.994
3503502,1984461327,42.7679,-212.125,337.107
3503503,1984470953,43.1301,-213.005,337.352
3503504,1984480591,43.5922,-214.167,337.562
3503505,1984490275,43.9523,-214.778,337.537
3503506,1984499848,44.1762,-215.138,337.411
3503507,1984509542,44.8271,-215.893,337.061
3503508,1984519079,45.206,-216.23,336.863
3503509,1984528783,45.4642,-216.367,336.659
3503510,1984557707,46.7021,-216.224,336.167
3503511,1984567236,46.9964,-216.174,335.946
3503512,1984576854,47.5052,-216.067,335.717
3503513,1984586467,48.0731,-215.702,335.261
3503514,1984596099,48.6351,-215.025,334.774
3503515,1984605780,49.1078,-214.448,334.396
3503516,1984615350,49.5666,-214.067,334.108
3503517,1984625004,50.1024,-213.391,333.732
3503518,1984634613,50.4561,-212.638,333.396
3503519,1984644279,50.898,-211.82,332.923
3503520,1984653900,51.2414,-211.133,332.516
3503521,1984663576,51.5902,-209.741,332.349
3503522,1984673125,52.2544,-208.328,331.958
3503523,1984682828,52.619,-207.213,331.475
3503524,1984692453,53.0657,-206,330.78
3503525,1984702025,53.4753,-204.941,330.496
3503526,1984711749,53.9671,-203.988,330.015
3503527,1984721332,54.3257,-203.297,329.71
3503528,1984730977,54.627,-202.715,329.447
3503529,1984740552,55.1456,-201.997,329.22
3503530,1984750194,55.5069,-201.108,328.895
3503531,1984759896,55.8117,-200.502,328.794
3503532,1984769500,56.1878,-199.717,328.639
3503533,1984779134,56.5149,-199.222,328.601
3503534,1984788655,56.7695,-198.634,328.655
3503535,1984798291,57.0571,-198.148,328.632
3503536,1984808024,57.427,-197.661,328.588
3503537,1984817591,57.8295,-197.172,328.504
3503538,1984827219,58.1814,-196.964,328.503
3503539,1984836821,58.4365,-196.838,328.541
