time,x_corr,y_corr,z_corr,Q1L,Q2L,dL,Q3L,QgL,FgL,Q1R,Q2R,dR,Q3R,QgR,FgR,xL,yL,zL,xR,yR,zR,toolPathL,toolPathR,toolSpeedL,toolSpeedR,toolAccL,toolAccR,toolJerkL,toolJerkR,toolPathCrvL,toolPathCrvR,dQ3L,dQgL,dFgL,dQ3R,dQgR,dFgR,dQ3Latan,dQ3Ratan,dxL,dyL,dzL,dxR,dyR,dzR,inputx,inputy,inputz,skillLevel
-1.267000,-0.201387,-0.388551,2.883966,5.689659,-21.379790,-5.582132,-1.178482,11.758446,-0.000932,5.133696,-18.671249,-4.028828,-27.386287,0.038576,7.502410,-2.806070,1.313376,5.038716,1.751519,2.523443,4.227778,96.574871,91.769932,2.078011,4.509440,-5.053478,12.278404,314.948222,101.831285,1.714023,1.018731,-3.204216,0.000697,-1.021351,3.217372,0.388314,-18.399328,-5.032069,5.052720,-0.590101,1.213118,-1.456076,-1.539700,0.902874,-3.055274,1.694470,-1.176284,3.451729,3.000000
-1.233000,-0.217480,-0.347411,2.835655,5.746594,-21.295903,-5.570727,-1.305381,11.757093,-0.037191,5.237705,-18.837005,-3.943364,-27.286960,0.043552,6.870119,-2.822164,1.354516,4.990405,1.703344,2.554995,4.116646,96.574871,91.925093,2.261156,5.458224,11.334823,12.688781,298.090667,-54.948791,1.406920,0.679685,-3.558633,-0.117313,-1.028324,3.046317,-0.155983,-19.852490,-5.588378,4.784197,-0.396864,1.272375,-1.480144,-1.372040,1.003434,-3.661681,1.694470,-1.176284,3.451729,3.000000
-1.200000,-0.227819,-0.304803,2.785937,5.804691,-21.231427,-5.567924,-1.436411,11.750883,-0.068985,5.384018,-18.991370,-3.856057,-27.202509,0.028249,6.199393,-2.832503,1.397123,4.940687,1.661086,2.589459,3.986891,96.695011,92.179379,3.202608,5.664094,17.878835,3.324722,90.881305,-129.783916,1.135534,0.455488,-2.772243,-0.160376,-0.765330,2.727034,-0.409784,-20.306359,-4.353915,4.282935,-0.241372,1.301494,-1.549343,-1.187148,1.076094,-4.167988,1.694470,-1.176284,3.451729,3.000000
-1.167000,-0.233671,-0.261777,2.732994,5.870616,-21.185365,-5.542438,-1.502457,11.745328,-0.087734,5.568468,-19.132396,-3.751907,-27.117271,0.012082,5.534336,-2.838354,1.440150,4.887743,1.624968,2.625726,3.842683,96.828788,92.333974,3.740975,5.280992,13.042222,-0.982674,-81.450296,-33.847568,1.071348,0.304808,-0.974652,-0.004330,-0.314709,2.401260,0.043549,-19.186388,-1.530949,3.771427,-0.123431,1.298016,-1.681257,-1.006241,1.110301,-4.525620,1.694470,-1.176284,3.451729,3.000000
-1.133000,-0.236213,-0.219411,2.674554,5.950708,-21.156874,-5.468901,-1.486286,11.748835,-0.089409,5.783206,-19.260183,-3.621312,-27.037542,0.024416,4.933896,-2.840896,1.482516,4.829304,1.594512,2.662397,3.689560,96.957226,92.463974,3.749865,5.344672,8.441863,3.058189,-139.702564,72.255697,1.121844,0.195923,0.764983,0.354251,0.167270,1.804029,1.175209,-16.346744,1.201618,2.833566,-0.038144,1.262320,-1.884516,-0.849987,1.099527,-4.701823,1.694470,-1.176284,3.451729,3.000000
-1.100000,-0.236397,-0.178731,2.608245,6.050253,-21.145445,-5.347567,-1.427456,11.767158,-0.075968,6.017412,-19.376762,-3.467477,-26.987941,0.084758,4.452860,-2.841080,1.523195,4.762995,1.568595,2.697935,3.533830,97.052226,92.690826,4.001802,5.733355,7.023947,6.641379,-173.288131,47.198291,1.098024,0.111165,1.908026,0.774937,0.524740,1.005234,2.426514,-12.262928,2.996887,1.578985,0.022800,1.197098,-2.156266,-0.735736,1.041906,-4.683573,1.694470,-1.176284,3.451729,3.000000
-1.067000,-0.234862,-0.140644,2.531988,6.172845,-21.150969,-5.207655,-1.354943,11.798918,-0.053924,6.258370,-19.485716,-3.303889,-26.973933,0.185458,4.119698,-2.839545,1.561283,4.686737,1.545610,2.730819,3.381886,97.198226,92.878782,4.457265,5.859114,1.151770,5.420385,-185.110341,-107.614128,0.962187,0.085807,3.054229,1.036117,0.676750,0.538985,2.987439,-7.980926,4.796618,0.846630,0.069495,1.106702,-2.481603,-0.675066,0.940349,-4.478687,1.694470,-1.176284,3.451729,3.000000
-1.033000,-0.231905,-0.105891,2.444383,6.319916,-21.173701,-5.086931,-1.241354,11.834728,-0.030741,6.492783,-19.591547,-3.146613,-26.966366,0.289942,3.920596,-2.836588,1.596035,4.599133,1.523680,2.759702,3.239530,97.376226,93.053358,4.385249,5.875820,-8.212600,-0.143706,-62.122492,-325.236673,0.774995,0.196817,5.027219,0.938178,0.653661,0.713158,2.328223,-4.807251,7.892483,1.120213,0.112059,0.996475,-2.835019,-0.671994,0.802080,-4.113949,1.694470,-1.176284,3.451729,3.000000
-1.000000,-0.227509,-0.075031,2.345017,6.490517,-21.214121,-5.002286,-1.035017,11.860016,-0.010900,6.708160,-19.698899,-3.009406,-26.933922,0.351822,3.797654,-2.832192,1.626896,4.499767,1.500938,2.783531,3.111415,97.492074,93.253475,3.752408,5.867624,-8.439544,-12.835621,155.901245,-478.629401,0.598594,0.414137,7.784309,0.387270,0.575128,1.062454,0.679099,-3.840336,12.211794,1.668858,0.159013,0.872151,-3.183658,-0.722123,0.637654,-3.630512,1.694470,-1.176284,3.451729,3.000000
-0.967000,-0.221417,-0.048432,2.234632,6.681402,-21.272712,-4.937881,-0.720586,11.859692,0.006266,6.894099,-19.811729,-2.903011,-26.884752,0.347180,3.664006,-2.826100,1.653495,4.389382,1.475796,2.801645,3.000667,97.624413,93.451184,3.419316,5.329726,3.978619,-32.006255,218.541344,-372.216479,0.462268,0.779864,10.551643,-0.572301,0.578891,0.787214,-0.873352,-5.525763,16.535281,1.236537,0.215997,0.739392,-3.491825,-0.812856,0.459547,-3.077324,1.694470,-1.176284,3.451729,3.000000
-0.933000,-0.213245,-0.026281,2.115138,6.887405,-21.349690,-4.862904,-0.327432,11.822610,0.025719,7.043293,-19.932550,-2.833713,-26.862206,0.301855,3.431684,-2.817929,1.675646,4.269888,1.447206,2.813803,2.908749,97.702413,93.603827,3.993277,3.903797,13.488905,-43.812175,7.778343,49.887404,0.370388,1.372401,12.806819,-1.768398,0.736323,-0.234640,-0.810469,-9.425034,20.046956,-0.368571,0.284975,0.603497,-3.726076,-0.924703,0.280496,-2.503655,1.694470,-1.176284,3.451729,3.000000
-0.900000,-0.202611,-0.008599,1.989455,7.102079,-21.444734,-4.761954,0.116660,11.744926,0.053146,7.152156,-20.061849,-2.799028,-26.893124,0.295500,3.042311,-2.807294,1.693327,4.144204,1.414853,2.820173,2.835576,97.857767,93.729590,4.796953,2.115608,6.067712,-32.802756,-237.259250,490.936174,0.316957,2.235007,14.626283,-2.928893,1.000419,-1.085488,2.055566,-14.310799,22.870912,-1.705038,0.364023,0.469263,-3.860111,-1.033524,0.111778,-1.951942,1.694470,-1.176284,3.451729,3.000000
-0.867000,-0.189253,0.004741,1.861203,7.318505,-21.556742,-4.648196,0.612568,11.632541,0.090511,7.220978,-20.197781,-2.785709,-26.946455,0.436147,2.488820,-2.793937,1.706667,4.015953,1.379260,2.821249,2.779847,98.054522,93.748822,4.648224,1.281662,-9.314214,-5.432872,-213.769866,522.721167,0.293611,3.255883,15.941164,-3.720670,1.218148,-0.643874,7.903287,-18.569959,24.905882,-1.011386,0.447702,0.340981,-3.878734,-1.113462,-0.038349,-1.452144,1.694470,-1.176284,3.451729,3.000000
-0.833000,-0.173144,0.013999,1.734291,7.530162,-21.683668,-4.547570,1.153558,11.502437,0.133224,7.253623,-20.336186,-2.775862,-26.952608,0.816563,1.819461,-2.777827,1.715926,3.889041,1.341797,2.817734,2.739520,98.200503,93.760362,3.762413,1.929382,-13.097962,10.915811,39.567165,98.101881,0.292065,4.203034,15.924395,-3.822270,1.206786,1.230867,15.716652,-20.766003,24.879962,1.933378,0.527941,0.222495,-3.780304,-1.140185,-0.165837,-1.018476,1.694470,-1.176284,3.451729,3.000000
-0.800000,-0.154548,0.019557,1.612446,7.731726,-21.822459,-4.472173,1.676676,11.381310,0.170791,7.256809,-20.470940,-2.758397,-26.866512,1.475398,1.122168,-2.759231,1.721484,3.767196,1.304570,2.810387,2.712362,98.260503,93.871433,3.422193,2.669484,-2.919530,0.483882,216.073734,-336.861506,0.303690,5.214636,13.698745,-3.050244,0.858616,3.479023,23.715190,-20.141255,21.432410,5.463426,0.595298,0.117271,-3.577301,-1.094042,-0.271501,-0.648985,1.694470,-1.176284,3.451729,3.000000
-0.767000,-0.134049,0.021902,1.498761,7.919691,-21.969119,-4.410161,2.082778,11.299193,0.191079,7.239085,-20.594611,-2.735599,-26.707184,2.383630,0.495168,-2.738732,1.723829,3.653511,1.270229,2.799857,2.696453,98.403978,93.998828,3.823071,2.093049,6.501804,-20.701632,145.948493,-352.356316,0.316676,7.525772,9.744657,-1.509236,0.218836,4.851173,30.141747,-16.861454,15.275975,7.616382,0.640419,0.028404,-3.294879,-0.962710,-0.361034,-0.327911,1.694470,-1.176284,3.451729,3.000000
-0.733000,-0.112520,0.021618,1.395327,8.092710,-22.118899,-4.339782,2.323944,11.277789,0.186327,7.209654,-20.699333,-2.718176,-26.532383,3.461226,0.015129,-2.717204,1.723544,3.550076,1.241683,2.786535,2.690577,98.542843,94.010334,4.118807,0.787480,6.279722,-27.404520,-58.094435,-2.549289,0.310580,14.460599,6.167904,0.328801,-0.510005,5.044575,33.936229,-11.910898,9.680669,7.919701,0.655491,-0.041455,-2.967594,-0.743001,-0.444333,-0.030256,1.694470,-1.176284,3.451729,3.000000
-0.700000,-0.091053,0.019366,1.302986,8.251604,-22.266600,-4.250275,2.463352,11.317516,0.157861,7.177183,-20.777795,-2.713696,-26.379422,4.610697,-0.285178,-2.695737,1.721292,3.457736,1.221785,2.770425,2.694435,98.685426,94.016027,4.096283,0.036423,0.064519,-15.728814,-211.509068,343.489391,0.252656,25.802153,5.093351,1.724126,-1.048688,4.749029,34.929929,-6.690272,7.996194,7.456171,0.635497,-0.090286,-2.634716,-0.441576,-0.534216,0.272367,1.694470,-1.176284,3.451729,3.000000
-0.667000,-0.070846,0.015862,1.221271,8.399051,-22.406973,-4.149071,2.629618,11.391000,0.116759,7.148754,-20.824204,-2.720270,-26.238950,5.746096,-0.421907,-2.675529,1.717788,3.376021,1.213010,2.751085,2.708655,98.789426,94.016027,4.029363,0.017821,-7.646041,0.756639,-229.194593,483.467677,0.155391,17.401993,6.681386,1.972593,-1.173258,4.651022,33.546087,-2.488230,10.485118,7.302440,0.579096,-0.116965,-2.334786,-0.074458,-0.644619,0.605736,1.694470,-1.176284,3.451729,3.000000
-0.633000,-0.053075,0.011840,1.148516,8.538999,-22.535163,-4.052617,2.902541,11.449898,0.079659,7.129090,-20.835097,-2.731989,-26.087065,6.803257,-0.447323,-2.657759,1.713767,3.303266,1.217164,2.727615,2.734609,98.947962,94.033287,3.737975,0.323025,-14.837683,14.262756,-106.629394,496.838818,0.379405,5.716690,8.907193,0.788066,-0.832226,4.604602,30.329348,-0.041113,13.967776,7.229623,0.489029,-0.121566,-2.100187,0.334580,-0.788515,0.987968,1.694470,-1.176284,3.451729,3.000000
-0.600000,-0.038760,0.008012,1.082142,8.675908,-22.647167,-3.973947,3.245938,11.445098,0.061403,7.120119,-20.809889,-2.750629,-25.932394,7.733658,-0.425671,-2.643444,1.709938,3.236892,1.235170,2.698731,2.774098,99.070128,94.038979,3.081322,0.885131,-16.697592,28.409817,92.967904,458.986164,0.821420,1.703426,9.428604,-1.474145,-0.183389,3.892148,25.698871,0.653283,14.782424,6.111797,0.371986,-0.105621,-1.952562,0.756591,-0.975775,1.426237,1.694470,-1.176284,3.451729,3.000000
-0.567000,-0.028640,0.005010,1.019072,8.813936,-22.740237,-3.917999,3.553189,11.350696,0.068162,7.120916,-20.751069,-2.791678,-25.820196,8.496916,-0.408212,-2.633324,1.706937,3.173822,1.266946,2.662895,2.828957,99.122128,94.092979,2.459767,1.939451,-9.358003,44.275081,215.179597,283.166889,1.167412,0.454539,7.648138,-3.954485,0.478452,2.153001,20.078491,0.217054,11.998710,3.381592,0.237952,-0.072271,-1.899802,1.160631,-1.211258,1.915717,1.694470,-1.176284,3.451729,3.000000
-0.533000,-0.023082,0.003341,0.956210,8.956223,-22.813189,-3.883481,3.751449,11.176659,0.094809,7.128011,-20.664010,-2.877666,-25.790960,9.065716,-0.417257,-2.627766,1.705267,3.110960,1.311398,2.618509,2.900666,99.246405,94.175979,2.333229,3.681105,1.317082,51.803588,132.816240,-80.868051,1.199492,0.058262,4.953177,-5.777993,0.874142,-0.206526,14.199448,-0.453482,7.776364,-0.324410,0.099118,-0.026218,-1.935140,1.517170,-1.493378,2.440714,1.694470,-1.176284,3.451729,3.000000
-0.500000,-0.022031,0.003329,0.890915,9.104372,-22.866576,-3.864745,3.856880,10.959599,0.128323,7.136001,-20.556416,-3.022790,-25.847178,9.442986,-0.444385,-2.626714,1.705256,3.045665,1.366516,2.564143,2.990033,99.267814,94.297979,2.696009,5.617542,3.502964,41.061962,-55.049370,-454.416013,0.950474,0.146959,3.123244,-6.615660,0.895518,-2.579113,9.189992,-0.596328,4.904960,-4.050687,-0.031510,0.026536,-2.038545,1.801285,-1.813376,2.977532,1.694470,-1.176284,3.451729,3.000000
-0.467000,-0.025006,0.005090,0.821392,9.258228,-22.902681,-3.852262,3.937297,10.735065,0.155805,7.138369,-20.437461,-3.220262,-25.969248,9.676193,-0.461666,-2.629689,1.707016,2.976142,1.429578,2.498777,3.096991,99.397579,94.562725,2.904358,6.630014,-4.693566,18.141700,-69.566130,-582.683209,0.613361,0.201203,2.701068,-6.911511,0.674071,-4.867463,6.219740,0.118895,4.242168,-7.641932,-0.141621,0.079200,-2.180271,1.995245,-2.155444,3.498324,1.694470,-1.176284,3.451729,3.000000
-0.433000,-0.031149,0.008505,0.746937,9.415981,-22.925337,-3.834746,4.037366,10.509712,0.172819,7.128413,-20.316751,-3.442215,-26.155443,9.850645,-0.439472,-2.635833,1.710431,2.901687,1.497419,2.422012,3.220528,99.517059,94.782725,2.443607,6.543529,-8.779679,-0.314513,196.242135,-413.191689,0.321172,0.217067,2.869342,-7.529335,0.511012,-7.309113,5.847133,1.514615,4.506360,-11.468070,-0.221049,0.124891,-2.325983,2.090179,-2.497756,3.975056,1.694470,-1.176284,3.451729,3.000000
-0.400000,-0.039317,0.013238,0.667989,9.574567,-22.939557,-3.803071,4.146451,10.255895,0.186996,7.100157,-20.203222,-3.653552,-26.425789,10.056734,-0.362471,-2.644000,1.715165,2.822738,1.566733,2.334253,3.358745,99.549059,94.951725,1.911499,6.344986,5.104075,-6.951124,458.852414,-98.991408,0.108394,0.216116,2.638637,-8.974567,0.690111,-9.577466,7.526588,3.055137,4.144146,-15.014912,-0.262964,0.157450,-2.442600,2.086613,-2.814346,4.382804,1.694470,-1.176284,3.451729,3.000000
-0.367000,-0.048206,0.018771,0.585999,9.730287,-22.951024,-3.752144,4.229674,9.938343,0.213877,7.049153,-20.104143,-3.831653,-26.774174,10.346122,-0.237172,-2.652889,1.720698,2.740748,1.634387,2.236798,3.509005,99.627059,95.178465,2.396127,6.340570,28.276410,-5.373146,337.765169,195.624939,0.099410,0.207896,1.949765,-10.732247,1.268288,-10.422636,9.707176,4.131858,3.062435,-16.334055,-0.264669,0.172242,-2.503781,1.993859,-3.077703,4.701870,1.694470,-1.176284,3.451729,3.000000
-0.333000,-0.056496,0.024466,0.503127,9.879523,-22.965473,-3.679781,4.278107,9.558299,0.266212,6.973071,-20.024365,-3.979061,-27.125922,10.703731,-0.088786,-2.661180,1.726392,2.657877,1.697680,2.131841,3.668123,99.705059,95.408426,3.986122,6.128470,35.406576,3.360932,-150.011891,343.560063,0.245071,0.197098,1.670299,-11.317706,1.971488,-8.638192,10.581493,4.346169,2.623544,-13.547303,-0.227877,0.166809,-2.494008,1.828346,-3.261795,4.918525,1.694470,-1.176284,3.451729,3.000000
-0.300000,-0.062996,0.029641,0.421842,10.019393,-22.988043,-3.587009,4.327891,9.181483,0.342295,6.872036,-19.965901,-4.119769,-27.365957,11.055732,0.050012,-2.667679,1.731567,2.576592,1.754547,2.022375,3.832564,99.847455,95.590420,5.304834,6.178624,16.165566,17.526295,-572.879242,217.576347,0.410495,0.186807,2.655376,-9.231003,2.289198,-4.506701,9.076753,3.669380,4.170427,-7.076045,-0.158449,0.141254,-2.410406,1.611147,-3.345230,5.024593,1.694470,-1.176284,3.451729,3.000000
-0.267000,-0.066766,0.033663,0.344501,10.148221,-23.022656,-3.482045,4.436013,8.918866,0.420992,6.748676,-19.927935,-4.280632,-27.426215,11.311677,0.152647,-2.671450,1.735590,2.499251,1.803660,1.911989,3.998608,100.120912,95.778197,5.079006,7.162552,-11.019680,23.253524,-602.156309,-167.665943,0.613960,0.180147,4.778769,-4.339711,1.766424,-0.047510,5.462940,2.425630,7.502819,-0.074629,-0.065612,0.098238,-2.261852,1.365050,-3.314168,5.016340,1.694470,-1.176284,3.451729,3.000000
-0.233000,-0.067216,0.036025,0.273003,10.265697,-23.071522,-3.381947,4.633790,8.857313,0.469230,6.607877,-19.907237,-4.471042,-27.345795,11.416197,0.208474,-2.671899,1.737952,2.427753,1.844436,1.804574,4.162479,100.200912,96.042762,3.987658,8.218213,-24.994044,7.968789,-346.814213,-530.541252,0.873475,0.181176,6.739336,1.259469,0.377632,2.481530,1.162546,1.125518,10.575885,3.897466,0.039251,0.042551,-2.065478,1.111575,-3.164628,4.893270,1.694470,-1.176284,3.451729,3.000000
-0.200000,-0.064147,0.036402,0.208601,10.372672,-23.134813,-3.304865,4.890226,8.975297,0.462088,6.456298,-19.898945,-4.676345,-27.236213,11.378345,0.225065,-2.668831,1.738329,2.363351,1.876949,1.703972,4.320429,100.310912,96.358471,3.306531,7.932736,-27.052640,-18.175089,-81.357526,-566.741467,1.196537,0.195032,6.895549,3.723017,-1.208635,2.450508,-2.142682,0.238265,10.820536,3.848755,0.144079,-0.019717,-1.841173,0.868328,-2.903877,4.657419,1.694470,-1.176284,3.451729,3.000000
-0.167000,-0.057754,0.034682,0.151909,10.470612,-23.210580,-3.257326,5.116522,9.100732,0.408497,6.301689,-19.897617,-4.869726,-27.182738,11.260486,0.222828,-2.662437,1.736608,2.306659,1.901766,1.613595,4.468817,100.427557,96.594702,2.709213,6.564563,-27.446121,-33.772249,133.252420,-301.122173,1.585859,0.227231,4.694182,-0.657461,-1.655013,1.210086,-3.546241,0.005581,7.370141,1.900740,0.237706,-0.082322,-1.605226,0.647047,-2.550662,4.313482,1.694470,-1.176284,3.451729,3.000000
-0.133000,-0.048566,0.030944,0.103125,10.560790,-23.294926,-3.230865,5.226190,8.953605,0.370465,6.152093,-19.898392,-5.031614,-27.180744,11.134668,0.225024,-2.653249,1.732870,2.257875,1.919728,1.536058,4.604207,100.533570,96.746702,1.617744,5.405231,-23.345693,-34.098904,366.622206,-20.585521,2.101035,0.283352,1.622279,-13.093344,0.656803,0.623340,-3.431403,0.370272,2.548128,0.979132,0.311311,-0.140166,-1.364462,0.452574,-2.134187,3.869847,1.694470,-1.176284,3.451729,3.000000
-0.100000,-0.037351,0.025405,0.062423,10.643351,-23.382432,-3.214217,5.220222,8.268492,0.463689,6.015023,-19.898114,-5.159911,-27.165401,11.035365,0.247841,-2.642034,1.727332,2.217173,1.931719,1.472867,4.723513,100.533570,96.928545,0.813633,4.613776,-7.292503,-30.398408,520.008916,93.240444,3.087425,0.371903,0.559681,-30.897261,6.969583,1.372914,-3.143719,1.035653,0.879139,2.156482,0.359569,-0.190532,-1.112262,0.282860,-1.691844,3.340237,1.694470,-1.176284,3.451729,3.000000
-0.067000,-0.024986,0.018321,0.030433,10.716448,-23.466802,-3.207983,5.221068,6.938694,0.833443,5.896706,-19.896246,-5.264132,-27.091083,10.939262,0.294558,-2.629669,1.720248,2.185183,1.938452,1.424194,4.824204,100.536613,97.094450,0.998358,3.611213,14.102299,-28.813929,366.103337,88.073333,6.116697,0.523797,3.495527,-48.105691,17.470759,2.727072,-4.048409,1.615646,5.489330,4.282996,0.381344,-0.234059,-0.827543,0.129980,-1.265902,2.745415,1.694470,-1.176284,3.451729,3.000000
-0.033000,-0.012312,0.009865,0.008700,10.775626,-23.541664,-3.223224,5.396011,5.100371,1.609817,5.801468,-19.895434,-5.352108,-26.970534,10.784624,0.355695,-2.616996,1.711792,2.163450,1.940298,1.388784,4.904555,100.642298,97.160450,1.846447,2.561728,23.339543,-26.765174,-101.102674,57.498513,19.999189,0.939394,9.256197,-58.051551,30.893124,3.693416,-6.590642,1.803220,14.513113,5.799917,0.379832,-0.275237,-0.477245,-0.018030,-0.899447,2.114246,1.694470,-1.176284,3.451729,3.000000
0.000000,0.000000,0.000000,0.000000,10.813614,-23.601423,-3.264327,5.805868,3.101113,2.856503,5.731337,-19.901632,-5.423237,-26.842141,10.516997,0.414351,-2.604683,1.701927,2.154750,1.937195,1.364000,4.963925,100.642298,97.237450,2.747234,1.809742,10.054114,-23.865789,-505.465671,36.051979,67.971197,2.776034,13.467150,-56.593242,44.623934,3.994079,-9.957161,1.486655,21.072868,6.271751,0.362128,-0.322284,-0.022140,-0.174784,-0.631995,1.483476,1.694470,-1.176284,3.451729,3.000000
-2.900000,3.174696,-3.194133,2.666456,4.402939,-29.448883,-6.449672,5.128281,2.838965,0.106482,5.513355,-26.148781,-6.800995,-17.111894,0.253646,11.510514,-1.089566,-0.178636,5.489058,0.990262,-0.382771,5.733693,108.041176,101.761016,2.639453,3.273665,-10.080072,19.234995,-34.884022,-46.948088,4.507588,1.068075,32.379413,54.081241,-19.978862,-10.945522,-3.693505,9.761710,49.767587,-17.149444,0.401308,0.050366,-0.766770,2.366897,1.247428,-0.194506,3.174696,-3.194133,2.666456,3.000000
-2.867000,3.186945,-3.190950,2.640986,4.451468,-29.489616,-6.411384,6.227322,4.837900,-0.326037,5.591922,-25.813241,-6.777360,-17.495818,0.162040,11.697558,-1.077317,-0.175453,5.463587,1.068331,-0.340906,5.723027,108.083176,101.864208,1.933211,3.812069,-7.624909,13.776495,141.131684,-229.186565,4.881051,0.868595,28.847217,62.068102,-7.692707,-16.743263,-1.899372,2.421641,44.533435,-26.144639,0.343186,0.147588,-0.762161,2.346962,1.281022,-0.430154,3.174696,-3.194133,2.666456,3.000000
-2.833000,3.197291,-3.184421,2.616557,4.496006,-29.514480,-6.360515,7.054215,6.932513,-0.396198,5.670302,-25.482110,-6.739170,-18.158035,0.127086,11.672714,-1.066971,-0.168924,5.439158,1.144568,-0.298578,5.705569,108.149176,101.964787,1.792394,4.172206,3.282999,3.369285,109.419655,-299.260952,6.286479,0.619919,18.889236,59.080305,1.188028,-24.451797,-0.523060,-2.938015,29.448336,-37.929838,0.285499,0.252019,-0.704577,2.258119,1.270226,-0.594606,3.174696,-3.194133,2.666456,3.000000
-2.800000,3.205705,-3.174402,2.594827,4.530098,-29.522967,-6.314104,7.457662,8.733116,-0.250487,5.745646,-25.166216,-6.700037,-19.106818,0.127590,11.509094,-1.058557,-0.158905,5.417428,1.216858,-0.257497,5.684174,108.187176,102.156662,2.351160,4.115627,5.914351,-7.052447,-143.424285,-220.093866,8.740188,0.338312,7.548857,46.047258,5.475711,-29.032154,0.155498,-6.195358,11.843333,-44.809156,0.224904,0.356806,-0.601368,2.111339,1.201738,-0.663790,3.174696,-3.194133,2.666456,3.000000
-2.767000,3.212016,-3.161029,2.577122,4.549109,-29.515156,-6.282894,7.506276,9.957222,-0.045234,5.816675,-24.876017,-6.673789,-20.123751,0.137213,11.272161,-1.052246,-0.145532,5.399723,1.283521,-0.219717,5.662165,108.294943,102.259808,2.613445,3.633425,-7.084532,-11.890887,-332.018274,-59.623927,11.962579,0.262192,-0.227746,27.606504,5.602972,-26.543593,0.136840,-7.825589,-0.357742,-41.084309,0.156389,0.452269,-0.464853,1.921511,1.068689,-0.634442,3.174696,-3.194133,2.666456,3.000000
